run,event,pip_rec_px,pip_rec_py,pip_rec_pz,pip_lund_px,pip_lund_py,pip_lund_pz,theta_lund_deg,theta_rec_deg,pip_rec_vx,pip_rec_vy,pip_rec_vz,pip_lund_vx,pip_lund_vy,pip_lund_vz,rec_track_detector_list,rec_traj_detector_list,rec_scintillator_detector_component,rec_particle_pid_list
11,1043,-0.466846,0.474603,0.823535,-0.562323,0.502122,0.914765,39.4927,38.9513,-0.967615,-0.983491,-0.859533,0,0,-4.40303,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:52","11,211,22"
11,2508,-0.625599,0.0945888,0.78515,-1.17985,-0.258064,2.12891,29.5666,38.8635,-0.633055,-4.47861,7.18178,0,0,-0.456766,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:21,12:54","11,211,2112,2112"
11,1465,0.580286,0.273704,0.800341,0.46758,0.002832,0.931304,26.6603,38.7175,9.41886,-20.0089,27.5243,0,0,-2.99258,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:11","11,211,2112,22,2112"
11,1513,0.650118,-0.0675024,0.807659,0.651797,-0.065739,0.814727,38.802,38.9822,-0.105638,-0.633816,-0.209399,0,0,-4.11605,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:18,12:46","11,211,2112"
11,785,-0.480638,0.411412,0.785978,-0.472868,0.388118,0.844546,35.9179,38.8322,3.50077,4.04413,-0.652646,0,0,-4.80692,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:17,12:45","11,211"
11,2811,-0.431445,-0.516053,0.841809,-0.623528,-0.288006,0.90204,37.2863,38.6266,-2.7974,2.38729,0.519222,0,0,-5.3171,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:17,12:46","11,211"
11,3761,0.653605,-0.175513,0.855734,0.803284,-0.236306,0.829631,45.2643,38.3388,0.197494,0.884157,-6.61998,0,0,-4.9631,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:19,12:49","11,211,22"
11,2310,0.0504884,-0.706494,0.899641,-0.002782,-0.630654,0.958385,33.3467,38.2137,-1.55574,-0.0683626,2.37383,0,0,-3.83622,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:53","11,211"
11,3168,-0.552119,-0.329663,0.816544,-1.22491,1.25121,2.87124,31.3763,38.2213,-4.48199,7.57658,9.20078,0,0,-1.92989,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:17,12:43","11,211,22,2112,2112,22"
11,804,0.270533,0.586916,0.822101,0.230112,0.710134,0.893059,39.8914,38.1714,-3.71824,1.68126,-7.69479,0,0,-4.77533,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:19,12:49","11,211,22"
11,3653,0.631417,0.115437,0.802302,0.666659,0.232478,0.878707,38.7815,38.6616,-0.816847,4.24711,0.79941,0,0,-8.78855,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:52","11,211,2112,22,22"
11,1468,-0.662044,0.123234,0.84992,-1.13363,1.85178,3.50415,31.7829,38.3908,0.955004,4.94923,1.49736,0,0,-4.25177,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:17,12:45","11,211,2112,22"
11,4608,0.667836,0.246585,0.894986,0.694776,0.268412,0.941977,38.3334,38.5,-0.36837,0.894369,-2.81592,0,0,-4.64723,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:21,12:54","11,211,22"
11,2774,0.595228,0.321238,0.855054,1.46583,0.044717,2.65561,28.9089,38.3453,3.29281,-6.1657,8.22395,0,0,-3.99879,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:18,12:47","11,211,2112"
11,3221,0.659531,0.2348,0.893801,0.657167,0.24986,0.927975,37.1487,38.0703,0.729032,-2.11525,-0.538291,0,0,-5.05017,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:50","11,211"
11,2755,0.469203,-0.49783,0.865968,0.520378,-0.503929,1.02869,35.1526,38.308,-3.80069,-3.53602,1.12224,0,0,0.009039,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:17,12:46","11,211"
11,4385,-0.460379,0.574138,0.927295,-1.09389,0.671943,2.0294,32.3171,38.4363,-1.06357,-0.893383,2.96689,0,0,-1.03713,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:19,12:50","11,211,2112,2112,2112,22,2112,2112"
11,295,-0.114169,-0.691822,0.878561,0.356178,-1.23562,1.99826,32.7624,38.5933,7.67845,-1.22442,7.34807,0,0,-5.1964,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:23,12:60","11,211,2112,2112"
11,1999,0.0135443,0.635472,0.805705,-0.115338,0.854877,1.27197,34.1443,38.2697,4.47272,-0.111448,1.6467,0,0,-2.70287,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:18,12:47","11,211"
11,3307,-0.708317,-0.151143,0.896551,-0.907579,0.204406,1.66517,29.1916,38.9324,-1.24742,5.94307,7.5624,0,0,-3.30216,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:18,12:46","11,211,2112,22"
11,328,-0.520779,-0.478224,0.880876,-0.534814,-0.284609,0.970416,31.9764,38.7525,-3.02258,3.33005,4.75119,0,0,0.034504,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:19,12:50","11,211"
11,3854,-0.241789,0.58721,0.792989,-2.8753,2.06759,3.87794,42.4037,38.6884,-4.40045,-1.86348,-3.109,0,0,-0.905766,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:19,12:49","11,211,2112,22"
11,2078,-0.542496,0.485302,0.911605,-0.636204,0.505178,0.990762,39.3502,38.6063,-0.821664,-0.959181,-2.34567,0,0,-6.82331,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:21,12:54","11,211,2112,22"
11,3733,-0.0963692,0.618259,0.780429,-0.178133,0.740745,1.13815,33.7977,38.7216,6.02523,0.902155,6.46122,0,0,-1.99752,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:17,12:45","11,211,22"
11,1092,0.426041,0.516708,0.844906,0.428718,0.510106,0.859004,37.8011,38.4015,0.716891,-0.649545,0.0570787,0,0,2.19469,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:18,12:48","11,211"
11,2753,-0.519433,0.470122,0.883374,-0.578716,0.47928,0.951539,38.2975,38.4174,0.016002,-0.0182809,-4.08798,0,0,-8.49824,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:52","11,211,2112,2112,22"
11,4826,0.0108196,0.619609,0.791217,-0.365344,0.97462,1.09178,43.632,38.0691,-3.22537,0.0213133,-4.08815,0,0,1.223,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:52","11,211,22,2112,2112,22"
11,2679,-0.480545,0.448169,0.834608,-0.478053,0.443139,0.841775,37.7533,38.2139,-0.304275,-0.383706,-1.19183,0,0,-6.17731,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:19,12:51","11,211,2112,22"
11,1159,0.395168,-0.530829,0.828467,1.75139,-0.293604,2.32239,37.4036,38.6174,3.82322,2.88566,1.1307,0,0,-7.40655,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:51","11,211,2112,22"
11,2303,0.346728,0.607223,0.893597,2.26731,1.47921,5.56976,25.922,38.0433,4.5773,-2.65615,7.17375,0,0,-0.240952,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:16,12:43","11,211,22,22,2112,22"
11,3487,-0.216223,-0.603929,0.804516,-0.212242,-0.60889,0.815203,38.3438,38.5666,0.146824,-0.00354347,-0.400132,0,0,-3.53476,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:19,12:48","11,211"
11,741,0.654224,0.17862,0.843781,0.688121,0.239227,0.924259,38.2459,38.7898,-0.256251,0.834665,-4.65435,0,0,-5.42474,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:52","11,211,22"
11,384,-0.690038,0.0647526,0.867786,-0.687338,0.06772,0.880002,38.1265,38.6131,0.056419,0.259649,-0.361525,0,0,-2.22835,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:18,12:48","11,211"
11,4676,0.638195,0.305075,0.880196,0.521519,0.252151,0.998631,30.1168,38.7869,-0.583163,1.14491,0.976476,0,0,-2.07828,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:21,12:55","11,211"
11,3832,-0.463532,0.426023,0.800891,-0.49559,0.427392,0.829815,38.2608,38.1704,-0.00398607,-0.0593102,-0.0969414,0,0,1.35251,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:19,12:49","11,211"
11,1464,-0.45762,0.449398,0.794026,-0.575328,0.486489,0.917875,39.381,38.93,-0.830458,-0.912979,-4.55287,0,0,-5.11649,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:51","11,211,2112,22,2112,22"
11,3624,0.588446,-0.269787,0.818406,2.25663,-0.641196,3.63349,32.8483,38.3434,2.50122,5.51667,39.5025,0,0,-1.01859,"6","15,6,6,6,12,12,12,16,7,7,7","12:22,12:57","11,211"
11,1805,-0.181081,0.703753,0.918169,-0.025094,0.614108,1.02611,30.9208,38.3595,2.72595,0.677801,2.81357,0,0,0.184493,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:51","11,211,2112"
11,1198,0.623593,-0.0573292,0.782306,0.693953,0.460049,1.81051,24.6962,38.6767,0.528175,5.9964,1.06672,0,0,-6.24387,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:51","11,211,22"
11,1453,-0.5562,0.475043,0.93123,-0.606011,0.479759,1.01239,37.3607,38.1486,-0.0684793,-0.110648,-2.40221,0,0,-3.09135,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:53","11,211,22"
11,1936,-0.225613,-0.619965,0.819695,-0.213392,-0.651598,0.851267,38.8496,38.8292,0.322403,-0.0676425,-1.41748,0,0,-5.4908,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:19,12:49","11,211"
11,2666,0.727985,0.00632818,0.925026,0.594753,-0.040789,1.03239,30.0041,38.2034,-0.031323,0.510415,3.28568,0,0,-0.568012,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:19,12:48","11,211,22"
11,4085,0.265849,-0.604232,0.842842,0.526564,-1.13571,2.73835,24.5676,38.0687,-11.4801,-5.02762,8.85551,0,0,-4.04923,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:14","11,211,2112,22,22,2112,2112"
11,1472,-0.65449,0.317833,0.906023,-0.353826,1.15502,1.39315,40.9284,38.7662,3.08782,6.30395,-0.107469,0,0,-3.19766,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:19,12:49","11,211,22"
11,320,-0.304472,0.574506,0.812888,-0.144893,2.03999,3.3065,31.7376,38.6551,7.52329,3.95204,4.80669,0,0,-1.55637,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:38","11,211,2112"
11,1010,0.648037,-0.0808932,0.827608,0.608667,-0.086837,0.838956,36.2359,38.277,-0.640685,-4.90555,1.05954,0,0,-5.05028,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:16,12:42","11,211"
11,546,-0.110082,-0.661799,0.85419,-0.256295,-1.02648,2.01089,27.7504,38.1466,0.11194,0.0112581,3.35698,0,0,-4.11364,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:52","11,211,22"
11,2273,-0.375446,-0.506306,0.787487,0.513579,-1.77509,2.81016,33.3279,38.6745,6.46783,-4.74378,5.49604,0,0,-6.15932,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:22,12:55","11,211,2112,2112"
11,3589,0.250388,-0.61137,0.830356,0.90162,-1.57026,4.02404,24.2263,38.5068,0.520598,0.235627,0.414837,0,0,-1.03219,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:19,12:48","11,211,22,2112,2112"
11,4671,-0.631722,-0.0768864,0.793628,-0.63338,-0.112989,0.906377,35.3685,38.725,-0.714219,6.0457,-0.820325,0,0,2.84554,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:16,12:42","11,211"
11,2021,-0.497525,0.498046,0.890706,-0.627501,0.511901,0.969863,39.8612,38.3213,-3.11279,-3.15314,-2.75306,0,0,-3.24013,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:21","11,211,22,22"
11,1020,-0.636207,0.0797905,0.800568,-0.836795,0.012953,1.1959,34.9845,38.692,0.562748,4.15021,3.09142,0,0,2.98429,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:16,12:43","11,211"
11,2908,-0.556502,-0.355126,0.821261,-1.20426,-0.645167,2.71766,26.6891,38.7936,-1.07612,1.7376,7.24575,0,0,1.16997,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:52","11,211,2112,2112,2112,2112"
11,4936,0.0581512,0.619557,0.788381,-0.059669,0.909093,1.36922,33.6389,38.2846,5.09843,-0.510183,5.65854,0,0,-0.009257,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:17,12:46","11,211"
11,1569,0.622862,-0.204163,0.812749,0.541695,-0.183444,0.883538,32.915,38.8856,-0.0166034,0.0773354,3.06707,0,0,-3.9222,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:52","11,211,2112,22"
11,1716,-0.231465,-0.64662,0.872688,-0.238312,-0.652004,0.875856,38.3999,38.2025,0.154463,-0.0296468,-0.453245,0,0,-1.11786,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:19,12:49","11,211"
11,2690,0.711154,0.18288,0.907878,0.783813,0.278938,1.00257,39.687,38.9659,-1.00534,3.77207,-2.97321,0,0,-1.10198,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:22,12:56","11,211,22,22,22"
11,860,-0.0970755,-0.705104,0.900064,-0.099177,-0.702601,0.913239,37.8464,38.3363,-0.0617932,0.0335603,0.0432505,0,0,-4.71466,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:53","11,211,22"
11,1918,0.638802,0.200556,0.837987,0.687605,0.242275,0.898305,39.0618,38.6246,-0.425672,1.23757,-1.25474,0,0,-5.93185,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:52","11,211,22,22"
11,3522,0.617734,-0.108711,0.782262,0.944898,-0.125007,2.11087,24.3009,38.7231,0.0263064,0.271849,1.5356,0,0,-2.35987,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:18,12:47","11,211,2112,2112,2112"
11,4372,-0.557994,0.445941,0.901926,-0.563221,0.444223,0.91591,38.0674,38.3781,-0.0167769,-0.0699955,-0.933767,0,0,-9.93179,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:21,12:53","11,211,22,22,2112,2112"
11,4948,0.603373,0.17776,0.79616,0.590449,0.205247,0.867796,35.7666,38.3108,-0.33825,1.05089,-1.57602,0,0,-1.24646,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:50","11,211,2112"
11,1911,0.262974,-0.625133,0.851626,2.08747,-2.37373,5.91793,28.1087,38.5321,1.92202,0.86157,5.77321,0,0,-3.12011,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:52","11,211,2112,2112,2112,2112,2112,22,2112,2112,22,22"
11,1747,-0.544429,0.459166,0.904096,-0.554168,0.470549,0.927846,38.0797,38.2294,-0.292047,-0.401207,-0.153579,0,0,-6.6591,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:53","11,211,2112,22,22,22"
11,1268,0.645661,0.188049,0.849946,0.741717,0.264857,1.01553,37.7952,38.3515,-0.302761,0.950606,1.61588,0,0,-5.11971,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:51","11,211,22"
11,4232,-0.582875,-0.23937,0.803313,-1.12117,-1.88498,2.56857,40.4929,38.1104,4.08929,-9.89485,3.51372,0,0,-1.98995,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:61","11,211,2112"
11,3350,0.533831,0.361315,0.821984,0.556864,0.394934,0.944133,35.8703,38.1041,2.16192,-3.23277,2.78285,0,0,-3.25355,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:18,12:47","11,211"
11,1094,0.607145,-0.366325,0.894062,0.397169,-0.448788,0.980977,31.4214,38.4186,-2.6224,-4.26996,2.98327,0,0,-3.20584,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:19,12:50","11,211"
11,4485,-0.530962,0.364404,0.79924,-0.381823,0.921263,1.35969,36.2579,38.8598,5.96917,8.65655,3.28435,0,0,-3.57176,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:16,12:42","11,211,2112,2112,2112,2112"
11,1803,0.516628,0.391472,0.828951,3.17143,1.50204,2.36358,56.0378,38.0234,1.17949,-1.6029,-4.9329,0,0,-7.52399,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:18,12:47","11,211,2112,2112,2112,22"
11,4314,-0.628737,-0.0682644,0.80591,-0.895122,-0.302559,1.38171,34.3659,38.1228,-0.313239,3.11249,-0.980143,0,0,-1.01098,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:17,12:43","11,211,2112,2112"
11,1794,-0.103145,0.642396,0.822091,-0.291718,0.680239,0.936639,38.3165,38.359,-5.41645,-0.907389,-0.297812,0,0,-1.11468,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:22,12:56","11,211,2112,22"
11,2389,-0.074255,-0.695554,0.881516,0.325058,-0.014417,1.64381,11.1965,38.433,4.79534,-0.475791,19.0331,0,0,-0.657122,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:22,12:58","11,211"
11,4338,-0.524689,0.446765,0.875648,-0.547828,0.456178,0.903613,38.2711,38.2025,-0.778066,-0.949075,-0.458069,0,0,2.2668,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:53","11,211"
11,507,0.294724,-0.590746,0.831159,0.492225,-0.72445,1.19178,36.3125,38.4599,0.874727,0.472495,2.77306,0,0,-3.88416,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:18,12:48","11,211"
11,4213,0.639484,0.0847377,0.79841,1.12566,0.793981,1.91809,35.6844,38.9364,-0.661355,4.65033,1.57296,0,0,-4.25979,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:52","11,211,2112,2112"
11,3430,0.288965,-0.614905,0.851848,1.10393,-1.16073,4.94116,17.962,38.5752,1.12806,0.559597,4.99129,0,0,-4.12552,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:19,12:50","11,211,2112,22,2112,2112,2112,2112"
11,1494,-0.0725272,0.71049,0.90404,-0.075973,0.722875,0.911815,38.5602,38.3083,-0.217053,-0.0556393,-1.00771,0,0,-2.33213,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:21,12:54","11,211"
11,1246,0.56506,0.337423,0.825236,0.449371,0.272,0.91629,29.8242,38.5729,-0.573612,0.891863,6.9287,0,0,-0.370348,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:21,12:54","11,211,22"
11,2101,-0.733653,0.0588641,0.930005,-0.722059,0.065933,0.916891,38.3364,38.3583,0.0733947,0.54424,-1.30423,0,0,0.243513,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:19,12:50","11,211"
11,4850,-0.359106,0.579605,0.850052,-0.449669,0.939731,3.31393,17.4512,38.7335,0.526604,0.297556,9.81407,0,0,-2.17932,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:18,12:47","11,211,2112,2112,2112"
11,1996,-0.513897,0.46727,0.881925,-2.62492,1.90227,4.05118,38.6666,38.2227,8.60705,9.43724,-12.6352,0,0,-4.95154,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:15,12:39","11,211,2112,22"
11,3085,0.442186,-0.487562,0.817788,3.31644,-1.60818,4.44802,39.6464,38.8296,-1.60605,-1.41188,-10.3892,0,0,5.26658,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:18,12:47","11,211,2112,2112,2112,2112,2112,2112"
11,530,-0.598318,-0.254416,0.820382,-0.615054,-0.418968,1.01969,36.123,38.3973,0.208335,-0.403203,4.28041,0,0,-3.81218,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:52","11,211,2112,22,22"
11,1801,-0.590124,0.32291,0.846709,-0.881368,0.331624,1.35462,34.806,38.4665,1.91066,3.42715,3.25001,0,0,1.68487,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:19,12:49","11,211,2112"
11,1104,0.674909,0.21885,0.901543,0.68069,0.231636,0.932149,37.6452,38.2024,0.315501,-1.07661,-1.20952,0,0,-3.65093,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:51","11,211"
11,3121,-0.0322426,0.725333,0.922612,0.50734,1.20229,0.904491,55.2732,38.201,10.1807,0.436888,-8.32152,0,0,-3.34022,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:17,12:44","11,211,2112,22"
11,302,0.637829,0.286265,0.866836,0.745163,0.405993,1.24767,34.221,38.887,3.0545,-6.83814,5.18416,0,0,-0.867566,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:18","11,211,22"
11,171,0.360279,0.631685,0.921786,0.272679,0.543372,1.00728,31.1135,38.2702,-1.30904,0.710347,1.83667,0,0,-1.63509,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:49","11,211"
11,3799,-0.486038,-0.539381,0.909106,-0.662644,-2.70952,4.9912,29.199,38.6128,4.31292,-3.82267,6.83533,0,0,-2.76183,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:23,12:59","11,211,2112,2112,22,2112,2112,2112,2112,2112"
11,37,-0.217221,-0.637364,0.85008,-0.206209,-0.634542,0.890124,36.854,38.3833,-3.00474,1.0548,-1.97575,0,0,-3.29702,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:18,12:47","11,211"
11,1280,-0.466646,0.468241,0.843456,-0.560725,0.496468,0.902289,39.6937,38.0879,-0.769016,-0.810298,-6.72039,0,0,-2.78195,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:50","11,211,22"
11,893,0.628127,0.334038,0.889041,0.543904,0.392293,0.998467,33.8871,38.6674,0.265495,-0.553205,-0.791666,0,0,-5.2767,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:21,12:54","11,211,22,22,22"
11,2237,-0.0187961,-0.637427,0.815299,-0.698336,-1.40706,2.74559,29.775,38.0315,-5.68977,0.194067,6.12558,0,0,0.86398,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:17,12:46","11,211,2112,2112,2112,2112"
11,4330,0.624039,0.219479,0.822779,0.558719,-0.289455,0.912057,34.6026,38.7991,2.20638,-6.38697,0.568209,0,0,-1.49805,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:17,12:45","11,211,22,2112"
11,4067,0.630716,-0.257197,0.853549,0.597802,-0.920141,4.29448,14.333,38.5902,-1.00886,-2.37262,11.6901,0,0,-3.49401,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:52","11,211,22,22,22,22,22,22"
11,4776,0.616037,0.116641,0.784591,0.693495,0.24107,0.875569,39.9812,38.629,0.710631,-3.97113,-17.9303,0,0,-4.05185,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:15,12:41","11,211,22"
11,2376,0.61678,-0.0941593,0.791596,0.546475,-0.029917,0.775913,35.1974,38.2447,-1.00504,-6.35108,0.183262,0,0,-0.677988,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:38","11,211,2112,22"
11,1933,-0.47939,0.471973,0.842657,-0.570879,0.489483,0.943496,38.5559,38.6021,-0.236593,-0.286399,-3.92329,0,0,2.72599,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:51","11,211,2112,2112,22,22"
11,3552,-0.47321,0.559718,0.92322,-0.972588,0.757392,1.59224,37.747,38.4462,-2.69845,-2.32621,-0.0168625,0,0,2.03047,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:53","11,211,22"
11,4191,-0.410864,0.528212,0.85116,-0.838079,0.680803,1.17299,42.63,38.1748,2.84161,2.16735,-20.4261,0,0,-4.50801,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:16,12:42","11,211,22,22"
11,3440,-0.552569,0.47138,0.903005,-0.577579,0.4752,0.966223,37.7429,38.8108,0.0965709,0.0741127,-1.58311,0,0,-3.13743,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:21,12:54","11,211,22,22"
11,2702,-0.371893,0.515436,0.79597,-0.277425,0.491065,0.850286,33.5571,38.6079,7.1969,5.17119,5.64221,0,0,0.198394,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:15,12:39","11,211,2112,22"
11,1675,0.688791,0.240315,0.90432,0.642811,0.241865,1.04693,33.2656,38.8929,4.05232,-11.6567,0.350673,0,0,-0.432604,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:17,12:44","11,211,22"
11,1682,-0.314407,-0.548473,0.786665,-2.31811,1.64761,3.12467,42.3075,38.7869,-38.3608,22.0008,44.2617,0,0,-3.86418,"6","15,6,6,6,12,12,16,7,7,7","12:4,12:16","11,211,2112,22,2112,2112"
11,3850,0.605792,-0.365763,0.903981,0.620122,-0.37111,0.934301,37.7221,38.0543,-0.0289887,0.0267316,-0.157025,0,0,0.923315,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:21,12:53","11,211"
11,1626,-0.233017,-0.698778,0.923425,-0.233524,-0.733714,1.00484,37.4619,38.5789,0.012365,0.022269,-3.36604,0,0,-1.54306,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:20,12:51","11,211,22"
11,4938,-0.239023,0.589057,0.796234,0.295407,1.02333,2.17015,26.1419,38.6035,2.59827,1.00756,-0.32944,0,0,-3.4586,"6","15,8,8,8,8,8,8,6,6,6,12,12,16,7,7,7","12:16,12:43","11,211,22,2112,22,22,2112,2112"
11,2275,-0.461708,0.421358,0.796406,-0.505696,0.433308,0.839323,38.4296,38.1272,-0.796203,-0.910397,-1.98478,0,0,-4.72264,"6","15,8,8,8,8,8,8,6,6,6,12,12,12,16,7,7,7","12:19,12:50","11,211,22"
